solution_EF;solution_PBDW;solution_PBDW_eta;solution_PBDW_z
0.23728;0.23728;-1.8101e-07;0.23728
0.45478;0.45478;1.0674e-07;0.45478
0.29422;0.29422;-1.8333e-07;0.29422
0.47653;0.47653;2.0305e-07;0.47653
0.5025;0.5025;1.7695e-07;0.5025
0.32927;0.32927;-2.2709e-08;0.32927
0.41155;0.41155;2.312e-07;0.41155
0.22181;0.22181;1.5919e-07;0.22181
0.35968;0.35968;4.3617e-09;0.35968
0.35772;0.35772;8.3334e-08;0.35772
0.23397;0.23397;1.2131e-07;0.23397
0.36774;0.36774;-2.7152e-08;0.36774
0.35429;0.35429;1.5527e-08;0.35429
0.50663;0.50663;-2.6743e-07;0.50663
0.31456;0.31456;-1.1719e-07;0.31456
0.40098;0.40098;4.3061e-08;0.40098
0.23727;0.23727;-1.4881e-08;0.23727
0.50057;0.50057;6.1204e-08;0.50057
0.35514;0.35514;3.5235e-08;0.35514
0.3421;0.3421;-8.9571e-08;0.3421
0.26324;0.26324;1.8252e-07;0.26324
0.29123;0.29123;8.6394e-08;0.29123
0.48698;0.48698;-4.2319e-07;0.48698
0.41747;0.41747;6.1788e-08;0.41747
0.29034;0.29034;-1.9587e-07;0.29034
0.25326;0.25326;-9.4728e-08;0.25326
0.33179;0.33179;9.8573e-08;0.33179
0.30288;0.30288;-1.6162e-08;0.30288
0.37912;0.37912;-1.3984e-08;0.37912
0.47609;0.47609;-2.8299e-07;0.47609
0.4053;0.4053;-2.0937e-09;0.4053
0.29912;0.29912;-2.2038e-07;0.29912
0.25458;0.25458;-8.7821e-09;0.25458
0.38662;0.38662;-2.9116e-08;0.38662
0.25119;0.25119;8.3874e-08;0.25119
0.31727;0.31727;-1.6414e-07;0.31727
0.29727;0.29727;8.7811e-08;0.29727
0.52118;0.52118;-6.2003e-09;0.52118
0.35683;0.35683;-8.4034e-09;0.35683
0.38012;0.38012;1.2898e-07;0.38012
0.21659;0.21659;9.632e-08;0.21659
0.33728;0.33728;9.6359e-08;0.33728
0.34558;0.34558;6.5756e-08;0.34558
0.3252;0.3252;2.8639e-08;0.3252
0.38955;0.38955;1.7013e-07;0.38955
0.24868;0.24868;1.6069e-07;0.24868
0.26852;0.26852;-2.6318e-07;0.26852
0.48201;0.48201;-3.4262e-07;0.48201
0.26483;0.26483;-2.5868e-07;0.26483
0.44009;0.44009;1.15e-07;0.44009
0.39001;0.39001;-2.01e-08;0.39001
0.35116;0.35116;5.1549e-09;0.35116
0.36993;0.36993;1.7311e-07;0.36993
0.23172;0.23172;1.3666e-07;0.23172
0.28157;0.28157;3.7852e-08;0.28157
0.38265;0.38265;-5.0059e-08;0.38265
0.31793;0.31793;-1.7013e-07;0.31793
0.25642;0.25642;1.2543e-07;0.25642
0.33016;0.33016;9.8249e-08;0.33016
0.26597;0.26597;8.5399e-08;0.26597
0.43255;0.43255;5.1977e-08;0.43255
0.27197;0.27197;-1.5029e-07;0.27197
0.46231;0.46231;-3.4309e-07;0.46231
0.27069;0.27069;-1.9434e-07;0.27069
0.39177;0.39177;1.0004e-07;0.39177
0.20006;0.20006;-7.3756e-08;0.20006
0.56185;0.56185;-1.2518e-07;0.56185
0.36785;0.36785;-1.2788e-08;0.36785
0.29038;0.29038;-8.0448e-09;0.29038
0.4648;0.4648;1.6045e-07;0.4648
0.28501;0.28501;-2.4699e-07;0.28501
0.46275;0.46275;-5.4616e-08;0.46275
0.24604;0.24604;-3.0006e-07;0.24604
0.31836;0.31837;8.1981e-08;0.31837
0.44996;0.44996;-2.1434e-07;0.44996
0.37411;0.37411;-3.9996e-08;0.37411
0.36461;0.36461;7.4808e-09;0.36461
0.44186;0.44186;6.8125e-08;0.44186
0.28672;0.28672;-9.4727e-08;0.28672
0.26017;0.26017;-8.8674e-08;0.26017
0.40571;0.40571;-3.3695e-08;0.40571
0.41913;0.41913;-4.8857e-08;0.41913
0.52258;0.52258;2.2217e-08;0.52258
0.35295;0.35295;-7.4567e-09;0.35295
0.38707;0.38707;1.5246e-07;0.38707
0.21502;0.21502;9.4652e-08;0.21502
0.33169;0.33169;-6.2522e-08;0.33169
0.46191;0.46191;-1.254e-07;0.46191
0.52064;0.52064;1.9494e-07;0.52064
0.33172;0.33172;-1.7636e-08;0.33172
0.42142;0.42142;2.4392e-07;0.42142
0.21261;0.21261;1.3518e-07;0.21261
0.47298;0.47298;3.4215e-07;0.47298
0.37746;0.37746;-1.8429e-08;0.37746
0.35657;0.35657;-3.2996e-08;0.35657
0.36392;0.36392;-4.7501e-08;0.36392
0.3579;0.3579;-6.4575e-08;0.3579
0.38913;0.38913;2.3725e-08;0.38913
0.52617;0.52617;-2.6592e-07;0.52617
0.32822;0.32822;-6.8833e-08;0.32822
0.39682;0.39682;3.3059e-08;0.39682
0.22634;0.22634;-6.7972e-09;0.22634
0.27325;0.27325;6.6067e-08;0.27325
0.27187;0.27187;9.0648e-08;0.27187
0.3977;0.3977;-7.0325e-08;0.3977
0.29203;0.29203;1.0584e-07;0.29203
0.37007;0.37007;-2.0728e-09;0.37007
0.28748;0.28748;2.186e-08;0.28748
0.37439;0.37439;4.1107e-08;0.37439
0.55283;0.55283;-2.3581e-07;0.55283
0.2062;0.2062;-9.343e-09;0.2062
0.37453;0.37453;-1.9181e-08;0.37453
0.42607;0.42607;-7.6612e-08;0.42607
0.32522;0.32522;7.2266e-08;0.32522
0.26026;0.26026;9.6678e-08;0.26026
0.26914;0.26914;2.2691e-08;0.26914
0.40714;0.40714;1.6235e-07;0.40714
0.19742;0.19742;-1.5248e-07;0.19742
0.56262;0.56262;-2.582e-08;0.56262
0.35938;0.35938;-8.1969e-09;0.35938
0.39916;0.39916;1.2007e-07;0.39916
0.19621;0.19621;-1.5736e-07;0.19621
0.57036;0.57036;-9.2516e-08;0.57036
0.36761;0.36761;-1.1051e-08;0.36761
0.40572;0.40572;1.3723e-07;0.40572
0.1936;0.1936;-2.657e-07;0.1936
0.39651;0.39651;1.0423e-07;0.39651
0.57747;0.57747;-1.181e-07;0.57747
0.57567;0.57567;-6.6965e-08;0.57567
0.19471;0.19471;-1.6043e-07;0.19471
0.36658;0.36658;-1.0055e-08;0.36658
0.37259;0.37259;-1.2005e-08;0.37259
0.51691;0.51691;2.7933e-07;0.51691
0.32572;0.32572;-3.9171e-08;0.32572
0.42939;0.42939;2.8207e-07;0.42939
0.21404;0.21404;1.1765e-07;0.21404
0.35218;0.35218;4.1183e-08;0.35218
0.34994;0.34994;-1.8326e-08;0.34994
0.25534;0.25534;1.5725e-07;0.25534
0.38078;0.38078;9.3092e-09;0.38078
0.35873;0.35873;8.7716e-09;0.35873
0.489;0.489;-2.491e-07;0.489
0.40051;0.40051;1.8041e-08;0.40051
0.24584;0.24584;-1.301e-09;0.24584
0.3085;0.3085;-1.6132e-07;0.3085
0.31256;0.31256;-8.7339e-08;0.31256
0.32063;0.32063;5.5762e-08;0.32063
0.47783;0.47783;7.3815e-08;0.47783
0.51692;0.51692;-2.5366e-07;0.51692
0.32379;0.32379;-8.3893e-08;0.32379
0.39686;0.39686;3.4365e-08;0.39686
0.23075;0.23075;-2.4375e-09;0.23075
0.42925;0.42925;1.8015e-08;0.42925
0.29074;0.29074;-9.6914e-09;0.29074
0.26818;0.26818;-6.3681e-08;0.26818
0.47409;0.47409;1.4097e-07;0.47409
0.34835;0.34835;6.3292e-08;0.34835
0.46495;0.46495;3.0433e-07;0.46495
0.37243;0.37243;-4.0692e-08;0.37243
0.3286;0.3286;-1.2493e-07;0.3286
0.34564;0.34564;-1.0865e-07;0.34564
0.40296;0.40296;-8.1715e-08;0.40296
0.2898;0.2898;8.9782e-08;0.2898
0.28831;0.28831;-1.0943e-07;0.28831
0.27113;0.27113;1.9087e-07;0.27113
0.53297;0.53297;-5.9504e-08;0.53297
0.35798;0.35798;-1.02e-08;0.35798
0.38631;0.38631;1.2264e-07;0.38631
0.211;0.211;6.3639e-08;0.211
0.41654;0.41654;-3.5806e-08;0.41654
0.2717;0.2717;-2.131e-08;0.2717
0.28253;0.28253;-2.1582e-07;0.28253
0.36102;0.36102;1.6643e-09;0.36102
0.27713;0.27713;3.7079e-09;0.27713
0.36612;0.36612;-7.13e-10;0.36612
0.35477;0.35477;5.1125e-08;0.35477
0.22952;0.22952;1.0289e-07;0.22952
0.39456;0.39456;-1.0456e-07;0.39456
0.26495;0.26495;9.4976e-08;0.26495
0.30303;0.30303;-2.4028e-07;0.30303
0.33792;0.33792;7.4885e-08;0.33792
0.29463;0.29463;-7.399e-08;0.29463
0.37251;0.37251;-5.8335e-08;0.37251
0.31989;0.31989;-1.6588e-07;0.31989
0.42396;0.42396;6.0733e-08;0.42396
0.25973;0.25973;-1.341e-07;0.25973
0.47921;0.47921;-4.6976e-07;0.47921
0.28205;0.28205;-2.1135e-07;0.28205
0.51507;0.51507;-2.2616e-07;0.51507
0.32799;0.32799;-7.1858e-08;0.32799
0.39263;0.39263;2.2344e-08;0.39263
0.23015;0.23015;1.4561e-08;0.23015
0.2791;0.2791;1.6831e-07;0.2791
0.30929;0.30929;5.4297e-08;0.30929
0.48461;0.48461;-4.5287e-07;0.48461
0.42729;0.42729;8.7269e-08;0.42729
0.28043;0.28043;-2.1258e-07;0.28043
0.25828;0.25828;-1.6699e-07;0.25828
0.4806;0.4806;1.8176e-07;0.4806
0.47475;0.47475;1.7248e-07;0.47475
0.31404;0.31404;-5.4087e-08;0.31404
0.31255;0.31255;-5.0843e-08;0.31255
0.42169;0.42169;1.7604e-07;0.42169
0.42009;0.42009;1.5897e-07;0.42009
0.23332;0.23332;1.647e-07;0.23332
0.23678;0.23678;1.7834e-07;0.23678
0.44793;0.44793;1.0443e-07;0.44793
0.30337;0.30337;-2.474e-08;0.30337
0.25391;0.25391;7.4251e-08;0.25391
0.33165;0.33165;3.5668e-08;0.33165
0.41675;0.41675;-8.4792e-09;0.41675
0.26619;0.26619;-4.6941e-08;0.26619
0.28446;0.28446;-2.3149e-07;0.28446
0.52351;0.52351;2.681e-07;0.52351
0.32938;0.32938;-3.1316e-08;0.32938
0.42829;0.42829;2.7765e-07;0.42829
0.21099;0.211;1.1273e-07;0.21099
0.4235;0.4235;2.901e-08;0.4235
0.26595;0.26595;-1.0294e-07;0.26595
0.4671;0.4671;-3.97e-07;0.4671
0.27951;0.27951;-2.1485e-07;0.27951
0.38302;0.38302;6.5635e-08;0.38302
0.28376;0.28376;-2.5004e-08;0.28376
0.31184;0.31184;8.5511e-08;0.31184
0.38337;0.38337;7.1888e-08;0.38337
0.55469;0.55469;-1.7899e-07;0.55469
0.20384;0.20384;-2.3538e-08;0.20384
0.36964;0.36964;-1.6231e-08;0.36964
0.35523;0.35523;-8.6521e-08;0.35523
0.33435;0.33435;3.6333e-08;0.33435
0.37798;0.37798;1.7992e-07;0.37798
0.24665;0.24665;1.5611e-07;0.24665
0.3915;0.3915;-4.9199e-08;0.3915
0.2562;0.2562;7.7831e-08;0.2562
0.30997;0.30997;-2.1388e-07;0.30997
0.42437;0.42437;-7.7846e-08;0.42437
0.36904;0.36904;1.4686e-09;0.36904
0.37775;0.37775;6.459e-10;0.37775
0.33779;0.33779;-3.5235e-08;0.33779
0.23479;0.23479;7.6473e-08;0.23479
0.4386;0.4386;1.0354e-07;0.4386
0.26581;0.26581;-2.577e-07;0.26581
0.47877;0.47877;-3.7512e-07;0.47877
0.26904;0.26904;-2.4721e-07;0.26904
0.48565;0.48565;-1.0255e-07;0.48565
0.43323;0.43323;8.3574e-08;0.43323
0.26459;0.26459;-2.1076e-07;0.26459
0.47685;0.47685;-4.3678e-07;0.47685
0.2732;0.2732;-2.2381e-07;0.2732
0.3123;0.3123;-1.0133e-08;0.3123
0.40842;0.40842;1.1545e-07;0.40842
0.24856;0.24856;1.614e-07;0.24856
0.40632;0.40632;-1.9702e-08;0.40632
0.41089;0.41089;1.8019e-07;0.41089
0.19703;0.19703;-1.7329e-07;0.19703
0.56239;0.56239;-2.9981e-09;0.56239
0.35725;0.35725;-7.9683e-09;0.35725
0.38336;0.38336;6.9067e-08;0.38336
0.56832;0.56832;-1.7375e-07;0.56832
0.19981;0.19981;-7.9324e-08;0.19981
0.37604;0.37604;-1.3737e-08;0.37604
0.48534;0.48534;4.6654e-08;0.48534
0.42498;0.42498;-6.2222e-08;0.42498
0.36603;0.36603;1.426e-09;0.36603
0.34247;0.34247;-1.6287e-08;0.34247
0.3702;0.3702;-1.9433e-09;0.3702
0.33988;0.33988;-2.7702e-08;0.33988
0.24378;0.24378;1.2568e-07;0.24378
0.24161;0.24161;1.1132e-07;0.24161
0.42843;0.42843;8.5581e-08;0.42843
0.50136;0.50136;-3.2193e-07;0.50136
0.40853;0.40853;6.5417e-08;0.40853
0.30424;0.30424;-1.4905e-07;0.30424
0.24267;0.24267;-4.8872e-08;0.24267
0.40702;0.40702;-9.959e-08;0.40702
0.28511;0.28511;7.0341e-08;0.28511
0.28606;0.28606;-1.322e-07;0.28606
0.47762;0.47762;2,00E-07;0.47762
0.42179;0.42179;2.9254e-08;0.42179
0.49822;0.49822;-2.1677e-07;0.49822
0.3175;0.3175;-1.1931e-07;0.3175
0.39511;0.39511;1.8429e-08;0.39511
0.23981;0.23981;1.5685e-08;0.23981
0.35304;0.35304;-6.3917e-09;0.35304
0.54658;0.54658;-2.5599e-07;0.54658
0.21312;0.21312;-3.0263e-09;0.21312
0.38637;0.38637;-3.1593e-09;0.38637
0.3526;0.3526;-9.4675e-08;0.3526
0.43356;0.43356;1.2449e-07;0.43356
0.34951;0.34951;-1.0281e-07;0.34951
0.39159;0.39159;-1.4254e-07;0.39159
0.27132;0.27132;1.3695e-07;0.27132
0.30305;0.30305;-2.0464e-07;0.30305
0.29839;0.29839;-1.6968e-09;0.29839
0.49577;0.49577;2.1987e-07;0.49577
0.34341;0.34341;-1.4494e-09;0.34341
0.38444;0.38444;2.4517e-07;0.38444
0.2273;0.2273;1.5201e-07;0.2273
0.32628;0.32628;-8.5985e-08;0.32628
0.27555;0.27555;2.0063e-07;0.27555
0.46165;0.46165;-3.0301e-07;0.46165
0.49173;0.49173;2.0449e-07;0.49173
0.31605;0.31604;-5.9916e-08;0.31605
0.42644;0.42644;2.075e-07;0.42644
0.22702;0.22702;1.1904e-07;0.22702
0.37753;0.37753;2.2467e-08;0.37753
0.33198;0.33198;-1.5263e-08;0.33198
0.51;0.51;1.801e-08;0.51
0.36325;0.36325;-4.7399e-09;0.36325
0.36387;0.36387;8.2784e-08;0.36387
0.22386;0.22386;1.0417e-07;0.22386
0.40305;0.40305;1.3801e-07;0.40305
0.19636;0.19636;-1.7312e-07;0.19636
0.56782;0.56782;-6.3917e-08;0.56782
0.36418;0.36418;-9.8016e-09;0.36418
0.29181;0.29181;-4.0029e-08;0.29181
0.38888;0.38888;4.346e-09;0.38888
0.4058;0.4058;4.2834e-08;0.4058
0.24467;0.24467;-3.1971e-08;0.24467
0.49534;0.49534;-3.0472e-07;0.49534
0.30496;0.30496;-1.5729e-07;0.30496
0.51714;0.51714;-2.8648e-07;0.51714
0.31652;0.31652;-1.0333e-07;0.31652
0.40317;0.40317;5.9037e-08;0.40317
0.233;0.233;-2.7492e-08;0.233
0.36336;0.36336;-5.8111e-08;0.36336
0.36536;0.36536;8.6721e-09;0.36536
0.27877;0.27877;1.3563e-07;0.27877
0.44811;0.44811;1.2919e-07;0.44811
0.41945;0.41945;3.8156e-08;0.41945
0.41147;0.41147;3.3818e-09;0.41147
0.47241;0.47241;-3.3796e-07;0.47241
0.25872;0.25872;-3.7263e-08;0.25872
0.29198;0.29198;-2.3161e-07;0.29198
0.47938;0.47938;-1.2978e-07;0.47938
0.44936;0.44936;9.5689e-08;0.44936
0.29117;0.29117;-1.0089e-07;0.29117
0.43919;0.43919;-5.4107e-08;0.43919
0.25436;0.25436;-5.0245e-08;0.25436
0.31276;0.31276;-1.7091e-07;0.31276
0.39342;0.39342;-1.0872e-08;0.39342
0.24862;0.24862;4.2328e-08;0.24862
0.31205;0.31205;4.8061e-08;0.31205
0.35797;0.35797;2.0954e-08;0.35797
0.34352;0.34352;-4.6207e-08;0.34352
0.25528;0.25528;1.6576e-07;0.25528
0.38568;0.38568;-3.4676e-09;0.38568
0.32411;0.32411;-1.064e-07;0.32411
0.24232;0.24232;6.1748e-08;0.24232
0.34302;0.34302;-9.3136e-08;0.34302
0.34369;0.34369;-4.8311e-08;0.34369
0.28164;0.28164;8.8048e-09;0.28164
0.37549;0.37549;-7.4886e-10;0.37549
0.346;0.34599;-1.0491e-09;0.34599
0.22836;0.22836;7.6494e-08;0.22836
0.49371;0.49371;1.8707e-07;0.49371
0.32622;0.32622;-2.6082e-08;0.32622
0.41038;0.41038;2.3622e-07;0.41038
0.22634;0.22634;1.8546e-07;0.22634
0.5483;0.5483;-6.6995e-08;0.5483
0.35968;0.35968;-9.4804e-09;0.35968
0.39484;0.39484;1.2867e-07;0.39484
0.20407;0.20407;-6.3269e-09;0.20407
0.49803;0.49803;1.8173e-07;0.49803
0.33381;0.33381;-1.3131e-08;0.33381
0.40091;0.40091;2.5088e-07;0.40091
0.22472;0.22472;1.7246e-07;0.22472
0.47947;0.47947;1.8863e-07;0.47947
0.30585;0.30585;-9.588e-08;0.30585
0.43524;0.43524;1.4188e-07;0.43524
0.23422;0.23422;4.5216e-08;0.23422
0.40857;0.40857;3.7036e-08;0.40857
0.44171;0.44171;3.2243e-08;0.44171
0.30443;0.30443;8.1372e-08;0.30443
0.399;0.399;-8.1845e-08;0.399
0.26344;0.26344;6.0821e-08;0.26344
0.29991;0.29991;-2.5716e-07;0.29991
0.38978;0.38978;-3.6988e-08;0.38978
0.34443;0.34444;1.1389e-08;0.34444
0.40989;0.40989;5.2163e-08;0.40989
0.4129;0.4129;1.0607e-07;0.4129
0.2407;0.2407;-7.178e-08;0.2407
0.50892;0.50892;-3.3341e-07;0.50892
0.30243;0.30243;-1.4427e-07;0.30243
0.37169;0.37169;8.2459e-09;0.37169
0.47226;0.47226;-1.0644e-07;0.47226
0.44877;0.44877;9.6481e-08;0.44877
0.29685;0.29685;-5.9885e-08;0.29685
0.25392;0.25392;1.4279e-08;0.25392
0.37301;0.37301;-1.7798e-09;0.37301
0.33925;0.33925;-2.8888e-08;0.33925
0.23873;0.23873;9.7739e-08;0.23873
0.5199;0.5199;-2.0998e-07;0.5199
0.3381;0.3381;-3.936e-08;0.3381
0.3864;0.3864;7.7776e-09;0.3864
0.22566;0.22566;3.3799e-08;0.22566
0.38335;0.38335;1.0981e-08;0.38335
0.48415;0.48415;1.8734e-07;0.48415
0.32058;0.32058;-3.388e-08;0.32058
0.41314;0.41314;2.1637e-07;0.41314
0.23141;0.23141;2.0695e-07;0.23141
0.39245;0.39245;9.7021e-08;0.39245
0.19773;0.19773;-1.1218e-07;0.19773
0.56929;0.56929;-1.3008e-07;0.56929
0.37098;0.37098;-1.27e-08;0.37098
0.32055;0.32055;7.3221e-08;0.32055
0.50787;0.50787;-7.8435e-08;0.50787
0.42251;0.42251;7.7003e-09;0.42251
0.31621;0.31621;8.3992e-08;0.31621
0.34336;0.34336;-9.4053e-09;0.34336
0.32432;0.32432;8.7893e-08;0.32432
0.31957;0.31957;-9.2825e-08;0.31957
0.52198;0.52198;-2.8513e-07;0.52198
0.23044;0.23044;-2.5336e-08;0.23044
0.4024;0.4024;5.5808e-08;0.4024
0.45997;0.45997;1.4672e-07;0.45997
0.28115;0.28115;-2.721e-07;0.28115
0.46626;0.46626;-1.183e-07;0.46626
0.24997;0.24997;-3.2563e-07;0.24997
0.4389;0.4389;1.1223e-07;0.4389
0.52839;0.52839;-6.8242e-09;0.52839
0.35416;0.35416;-7.9599e-09;0.35416
0.38918;0.38918;1.4492e-07;0.38918
0.21237;0.21237;7.8325e-08;0.21237
0.37756;0.37756;-6.0513e-08;0.37756
0.26179;0.26179;1.7995e-07;0.26179
0.31996;0.31996;-1.6116e-07;0.31996
0.52442;0.52442;-2.4696e-07;0.52442
0.33284;0.33284;-5.6342e-08;0.33284
0.39238;0.39238;2.006e-08;0.39238
0.22555;0.22555;9.522e-09;0.22555
0.34486;0.34486;3.7127e-08;0.34486
0.32008;0.32008;6.8383e-08;0.32008
0.40971;0.40971;-4.3939e-08;0.40971
0.29373;0.29373;6.9028e-08;0.29373
0.28234;0.28234;-8.1151e-08;0.28234
0.31141;0.31141;-1.1687e-07;0.31141
0.51593;0.51593;-3.052e-07;0.51593
0.23515;0.23515;-4.4458e-08;0.23515
0.40723;0.40723;7.9558e-08;0.40723
0.3905;0.3905;8.8655e-09;0.3905
0.21786;0.21786;-8.1976e-11;0.21786
0.53948;0.53948;-2.6105e-07;0.53948
0.34327;0.34327;-2.9412e-08;0.34327
0.46073;0.46073;1.19e-08;0.46073
0.33489;0.33489;-1.1701e-09;0.33489
0.42896;0.42896;6.1197e-09;0.42896
0.31805;0.31805;4.1944e-08;0.31805
0.38269;0.38269;6.7237e-08;0.38269
0.55952;0.55952;-1.8359e-07;0.55952
0.20247;0.20247;-4.3706e-08;0.20247
0.3723;0.3723;-1.5876e-08;0.3723
0.42173;0.42173;-2.1376e-08;0.42173
0.34933;0.34933;3.0671e-08;0.34933
0.53895;0.53895;-2.3854e-07;0.53895
0.37143;0.37143;4.5761e-08;0.37143
0.37027;0.37027;-2.0323e-08;0.37027
0.21138;0.21138;4.6764e-08;0.21138
0.33133;0.33133;2.3177e-08;0.33133
0.49107;0.49107;2.7744e-07;0.49107
0.30531;0.30531;-1.2077e-07;0.30531
0.44583;0.44583;2.8949e-07;0.44583
0.2278;0.2278;-3.8788e-08;0.2278
0.3488;0.3488;2.4983e-08;0.3488
0.36219;0.36219;1.1191e-07;0.36219
0.2436;0.2436;1.4538e-07;0.2436
0.47505;0.47505;1.932e-07;0.47505
0.48034;0.48034;2.1401e-07;0.48034
0.29479;0.29479;-1.7538e-07;0.29479
0.29887;0.29887;-1.5073e-07;0.29887
0.45236;0.45236;8.8414e-08;0.45236
0.44898;0.44898;1.5277e-07;0.44898
0.23802;0.23802;-1.473e-07;0.23802
0.23441;0.23441;-9.6331e-08;0.23441
0.53529;0.53529;1.7101e-07;0.53529
0.33798;0.33798;-1.4279e-08;0.33798
0.42254;0.42254;2.4808e-07;0.42254
0.20612;0.20612;8.1106e-08;0.20612
0.42967;0.42967;-5.1617e-09;0.42967
0.41375;0.41375;5.0498e-08;0.41375
0.28731;0.28731;1.1544e-07;0.28731
0.38545;0.38545;-8.0475e-08;0.38545
0.28736;0.28736;1.5471e-07;0.28736
0.40473;0.40473;6.0991e-08;0.40473
0.31818;0.31818;1.0326e-10;0.31818
0.39788;0.39788;5.2257e-09;0.39788
0.44806;0.44806;4.2801e-08;0.44806
0.34838;0.34838;4.4019e-08;0.34838
0.3565;0.3565;3.2789e-08;0.3565
0.25149;0.25149;1.4775e-07;0.25148
0.42151;0.42151;1.2541e-07;0.42151
0.24861;0.24861;-1.2296e-07;0.24861
0.4996;0.4996;-3.7369e-07;0.4996
0.29036;0.29036;-1.8158e-07;0.29036
0.34844;0.34844;4.7063e-08;0.34844
0.35186;0.35186;7.2873e-09;0.35186
0.41949;0.41949;-1.1416e-08;0.41949
0.2702;0.2702;-4.8806e-08;0.2702
0.28082;0.28082;-2.1535e-07;0.28082
0.41785;0.41785;-5.0325e-08;0.41785
0.46692;0.46692;1.6596e-07;0.46692
0.28759;0.28759;-2.2824e-07;0.28759
0.45949;0.45949;-2.058e-08;0.45949
0.24416;0.24416;-2.5281e-07;0.24416
0.30978;0.30978;8.1475e-08;0.30978
0.49164;0.49164;2.1639e-07;0.49164
0.33637;0.33637;-5.5739e-09;0.33637
0.39267;0.39267;2.7736e-07;0.39267
0.22856;0.22856;1.7788e-07;0.22856
0.42365;0.42365;8.9365e-08;0.42365
0.25477;0.25477;-1.3975e-07;0.25477
0.48873;0.48873;-4.369e-07;0.48873
0.28494;0.28494;-2.018e-07;0.28495
0.43819;0.43819;6.4586e-08;0.43819
0.29814;0.29814;-1.1743e-08;0.29814
0.26223;0.26223;1.1122e-08;0.26223
0.46499;0.46499;1.6698e-07;0.46499
0.36888;0.36888;-4.8575e-08;0.36888
0.42982;0.42982;1.5674e-08;0.42982
0.28418;0.28418;-4.2384e-08;0.28418
0.26908;0.26908;-1.1224e-07;0.26908
0.52929;0.52929;2.1536e-08;0.52929
0.35117;0.35117;-6.0032e-09;0.35117
0.39465;0.39465;1.6201e-07;0.39465
0.21129;0.21129;7.6988e-08;0.21129
0.43397;0.43397;6.551e-08;0.43397
0.26994;0.26994;-1.8411e-07;0.26995
0.46713;0.46713;-3.8503e-07;0.46713
0.27046;0.27046;-2.0645e-07;0.27046
0.31846;0.31846;3.4909e-08;0.31846
0.39319;0.39319;9.6684e-08;0.39319
0.25507;0.25507;1.1823e-07;0.25507
0.39493;0.39493;4.3127e-09;0.39493
0.38553;0.38553;-9.8086e-08;0.38553
0.26467;0.26467;1.525e-07;0.26467
0.31118;0.31118;-1.994e-07;0.31118
0.31787;0.31787;-1.2722e-07;0.31787
0.39256;0.39256;7.1441e-09;0.39256
0.2423;0.2423;3.1627e-08;0.2423
0.33544;0.33544;-1.4881e-07;0.33544
0.45737;0.45737;-2.1939e-07;0.45737
0.40461;0.40461;1.3792e-07;0.40461
0.19473;0.19473;-2.2857e-07;0.19473
0.57239;0.57239;-6.5441e-08;0.57239
0.36555;0.36555;-9.9599e-09;0.36555
0.5744;0.5744;-7.9297e-08;0.5744
0.36749;0.36749;-1.0506e-08;0.36749
0.39511;0.39511;1.0161e-07;0.39511
0.1956;0.1956;-1.4662e-07;0.1956
0.37225;0.37225;-1.2201e-08;0.37225
0.29848;0.29848;-1.5725e-07;0.29848
0.48208;0.48208;2.2849e-07;0.48208
0.2335;0.2335;-1.2145e-07;0.2335
0.45127;0.45127;1.8363e-07;0.45127
0.30765;0.30766;-7.0552e-08;0.30766
0.47732;0.47732;-2.885e-07;0.47732
0.26273;0.26273;-2.9426e-07;0.26273
0.44587;0.44587;1.1969e-07;0.44587
0.26959;0.26959;-2.8657e-07;0.26959
0.41703;0.41703;4.1367e-08;0.41703
0.51136;0.51136;6.0019e-08;0.51136
0.35687;0.35687;-5.2286e-09;0.35687
0.37387;0.37387;1.3066e-07;0.37387
0.22164;0.22164;1.1157e-07;0.22164
0.31083;0.31083;7.2737e-08;0.31083
0.4435;0.4435;7.7409e-08;0.4435
0.28349;0.28349;-1.348e-07;0.28349
0.44976;0.44976;-1.6352e-07;0.44976
0.44464;0.44464;-1.3566e-07;0.44464
0.25982;0.25982;-1.2312e-07;0.25982
0.31592;0.31592;6.1978e-08;0.31592
0.54421;0.54421;-2.4907e-07;0.54421
0.37255;0.37255;4.1086e-08;0.37255
0.37186;0.37186;-2.1067e-08;0.37186
0.20937;0.20937;2.6187e-08;0.20937
0.50944;0.50944;-3.2064e-07;0.50944
0.30591;0.30591;-1.3566e-07;0.30591
0.40983;0.40983;8.8062e-08;0.40983
0.23923;0.23923;-5.6595e-08;0.23923
0.46029;0.46029;1.3176e-07;0.46029
0.29712;0.29712;-1.0229e-07;0.29712
0.43447;0.43447;6.7592e-08;0.43447
0.24652;0.24652;1.9302e-09;0.24652
0.40381;0.40381;1.2381e-07;0.40381
0.40179;0.40179;1.1705e-07;0.40179
0.19251;0.19251;-2.365e-07;0.19251
0.19275;0.19275;-2.0871e-07;0.19275
0.58122;0.58122;-9.7756e-08;0.58122
0.58077;0.58077;-8.7255e-08;0.58077
0.37149;0.37149;-1.1225e-08;0.37149
0.37016;0.37016;-1.0823e-08;0.37016
0.44009;0.44009;-1.4596e-07;0.44009
0.39832;0.39832;4.9033e-08;0.39832
0.34892;0.34892;-3.5352e-08;0.34892
0.36442;0.36442;-2.2317e-09;0.36442
0.51487;0.51487;1.2067e-07;0.51487
